file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,orbital_angle_deg,transit_depth_ppm,seed,white_bin,act_rms,exp_flares,n_transits,transit_snr_raw,transit_snr_det,detect_raw,detect_det
339,0,mild,5844.8,4.289,1.1058161459989837,1.2461734540496194,24.82,33.66,14.6,1.584,1,1,1.94,0.724,13.7,10.6,265.42,0.147,1,22.82,30.3,0,,,,,,,1804619368,65.83888006655806,48.13625885765463,11.831421541773745,0,,,,
878,2,mild,5254.8,4.389,0.948846481206755,1.0317567884723804,23.23,85.89,22.75,0.703,1,1,1.51,0.71,17.9,-15.07,8.32,0.152,1,37.02,16.4,1,40.0078,0.18837,2.07207,0.22496,250.69,336.3323855677,344624734,64.11357555770424,64.46090605015134,7.29316692553422,6,56.676134127481234,80.36955994865413,1.0,1.0
936,2,mild,5283.1,4.522,0.903161280259804,0.8702624395942471,22.78,34.33,28.48,1.489,1,1,1.04,0.785,16.0,-4.81,211.96,0.214,1,27.59,33.4,1,21.7727,0.152,1.672,0.1475,237.41,307.81273120297334,183119600,60.69693217944933,54.89265124871835,9.785902123351825,12,68.1857188313357,91.9342275320847,1.0,1.0
283,0,mild,6173.7,4.431,1.108158976816778,1.0599931067531962,22.98,81.48,22.72,1.939,1,1,1.43,0.73,16.2,-12.21,174.95,0.138,1,21.26,23.2,0,,,,,,,2000378740,63.70361417376313,47.22617099584793,12.699578531668712,0,,,,
1061,2,mild,5974.7,4.231,0.9968745129715414,1.2663958079933637,32.52,70.75,37.36,0.919,1,2,1.465,0.693,23.4,-7.19,160.79,0.194,1,33.48,24.2,1,29.9768,0.32235,3.54585,0.18866,188.21,653.7569257889847,470762798,67.66876810248161,108.38778964589766,8.064308231280672,9,100.5334782158092,189.83457028204305,1.0,1.0
696,1,strong,5235.9,4.441,0.9254181730288104,0.955216678719182,13.38,74.3,82.66,1.391,1,5,2.306,0.575,12.7,11.62,177.98,0.095,1,1.733,441.8,0,,,,,,,357555486,63.59442349038898,360.80531154848654,155.79517575492028,0,,,,
516,1,strong,5537.8,4.345,1.101130484363395,1.1713274365227488,20.53,78.55,31.86,2.299,1,2,2.175,0.442,25.6,-3.96,219.76,0.102,1,1.791,208.6,0,,,,,,,1185456102,65.06339423834743,239.0715236623032,150.74988251439245,0,,,,
777,2,mild,5637.0,4.525,0.9441608195711662,0.8797313159905991,25.55,73.45,6.25,0.833,1,2,0.895,0.693,13.0,5.98,295.07,0.198,1,50.4,30.9,1,8.6858,0.27909,3.06999,0.08113,245.6,1015.5196462266512,1528822691,64.34741301673843,148.9439320398904,5.357004753636446,31,156.1608252742016,393.753331027231,1.0,1.0
1156,3,strong,5284.2,4.445,0.9254181730288104,0.9520589475998028,18.31,39.6,30.42,4.179,1,3,1.89,0.47,19.7,2.53,56.37,0.102,1,1.855,120.2,1,4.3362,0.11342,1.2476200000000002,0.05071,132.04,143.20279356180572,1199875021,63.50288997631739,96.53310489081149,145.54880840068833,62,40.65343108374838,73.97156362664995,1.0,1.0
488,1,strong,6088.1,4.436,1.140958608265676,1.0745688405465594,17.43,46.14,74.69,3.074,1,2,2.675,0.601,14.9,15.79,229.21,0.099,1,1.791,373.3,0,,,,,,,1776345748,64.13087127563395,225.35037616078452,150.74988251439245,0,,,,
1194,3,strong,5450.5,4.411,0.9441608195711662,1.0023089309651634,14.12,82.62,109.88,4.935,1,2,2.16,0.537,13.4,11.76,224.68,0.097,1,1.264,194.4,1,41.4304,0.2562,2.8182,0.22988,342.59,659.2572776916764,2036479617,63.81761162091624,237.13264129571016,213.6020882779089,6,40.808650478916654,157.03151643600165,1.0,1.0
771,2,mild,5491.3,4.523,0.9066755264864548,0.8635798462836529,32.7,53.51,39.27,2.429,1,1,1.07,0.746,6.9,-19.57,191.33,0.249,1,50.54,67.3,1,6.9842,0.20191,2.22101,0.06921,269.89,551.5825811441912,1145904859,62.49974373119032,99.02257473793706,5.342165405288423,38,125.161110654793,234.496647075794,1.0,1.0
150,0,mild,6085.0,4.236,1.1058161459989837,1.327284691652594,21.28,28.39,9.55,0.525,1,2,1.41,0.712,14.2,-11.34,196.46,0.193,1,33.25,21.4,0,,,,,,,1042619217,67.08203002324386,37.35752763829529,8.120091416038402,0,,,,
477,1,strong,5206.4,4.372,0.9968745129715414,1.0783472255221662,13.94,57.9,80.51,2.159,1,5,2.51,0.483,12.1,-0.75,115.48,0.099,1,1.917,101.5,0,,,,,,,283917389,64.30611584869352,297.4257692591382,140.8414395322258,0,,,,
575,1,strong,6347.3,4.539,1.096444822727806,1.033060147194224,17.04,28.76,77.76,3.21,1,4,2.228,0.5,15.4,13.93,202.19,0.108,1,4.131,1137.9,0,,,,,,,1711873893,63.96816420989461,474.3145720793053,65.35779220122896,0,,,,
1397,3,strong,5902.2,4.326,0.9863317742915458,1.1289306927259013,16.24,74.44,91.73,4.373,1,2,2.2,0.504,12.4,-13.89,269.07,0.102,1,1.171,544.7,1,9.0082,0.12539,1.37929,0.08434,357.9,124.47757694065167,1313288977,66.33384726067338,205.61844410015564,230.56621655275563,29,15.730724956078424,51.23596250966304,1.0,1.0
248,0,mild,5975.2,4.533,1.0613023604607903,0.9692971044349776,32.26,34.56,34.43,1.702,1,2,0.985,0.764,12.1,-1.92,296.76,0.176,1,55.69,81.7,0,,,,,,,1980997682,62.020712766259145,52.10146138311036,4.848142208354766,0,,,,
471,1,strong,5582.9,4.312,1.0706736837320667,1.1938096446726605,21.42,29.21,36.02,1.25,1,3,2.033,0.436,25.7,-6.61,250.49,0.082,1,2.403,483.9,0,,,,,,,1053683500,65.58866400501773,271.78502570227414,112.35665400885428,0,,,,
1152,3,strong,5520.3,4.281,1.1093303922256754,1.2631009060289906,14.41,23.2,82.44,3.035,1,3,2.26,0.604,10.5,-2.42,110.99,0.102,1,4.029,444.8,1,17.2103,0.18683,2.05513,0.13505,241.71,220.758287510189,333654954,66.10733593543475,168.51597753014278,67.012419851893,15,27.669183290217862,75.76531321535764,1.0,1.0
323,0,mild,5643.0,4.35,1.0542738680075054,1.1366754495991491,21.88,19.3,11.08,2.213,1,1,1.38,0.693,6.6,-9.07,22.26,0.122,1,33.72,48.2,0,,,,,,,1932075472,64.82542436511044,36.913481087780646,8.006911019670133,0,,,,
973,2,mild,6028.8,4.494,1.030845559829561,0.9438316289297554,20.89,89.57,35.21,0.585,1,3,1.34,0.646,12.3,10.68,155.81,0.172,1,67.02,67.7,1,3.8343,0.35489,3.90379,0.04843,264.22,1426.5872964408206,529533873,76.70989695057251,276.67657780138006,4.02854430891192,70,165.92295104053258,621.0250788476183,1.0,1.0
11,0,mild,5649.0,4.349,0.9254181730288104,1.0653352959179196,29.78,81.76,30.37,1.408,1,1,0.85,0.754,20.5,-17.34,214.0,0.134,1,24.49,50.2,0,,,,,,,853792670,65.56990629720687,50.24163536938679,11.02462391111788,0,,,,
412,1,strong,6179.9,4.468,1.0636451912786833,0.9959571917874522,18.79,48.53,122.84,1.337,1,4,2.438,0.555,17.2,-3.76,180.76,0.112,1,4.697,373.1,0,,,,,,,850182095,63.52088701780633,209.22885285250305,57.48201822083816,0,,,,
409,1,strong,5872.6,4.342,1.000388759198233,1.1166773290320262,9.11,42.48,51.67,4.465,1,4,1.95,0.528,9.7,19.04,160.15,0.071,1,1.829,363.5,0,,,,,,,323826611,65.66045795829555,230.44766957197297,147.6178455895445,0,,,,
480,1,strong,5427.3,4.254,1.1690725780794338,1.3233299947037944,14.05,65.09,56.59,3.933,1,3,2.213,0.525,14.5,21.69,249.27,0.112,1,1.475,111.7,0,,,,,,,246781810,66.31945933811613,229.2628166372727,183.04612853103515,0,,,,
79,0,mild,5771.4,4.357,1.101130484363395,1.1462043986979946,29.61,58.66,7.6,2.276,1,3,1.333,0.669,8.8,1.38,212.11,0.202,1,47.96,60.0,0,,,,,,,109265545,64.67941419487717,72.30483689657243,5.629546279884838,0,,,,
1282,3,strong,5351.7,4.294,1.091759161092217,1.225784225240055,16.76,82.87,71.33,4.174,1,4,2.1,0.498,14.5,-13.34,237.56,0.102,1,2.472,143.8,1,33.3884,0.24943,2.74373,0.20895,103.31,417.8007348159418,770292273,65.59109705828857,149.75694796484262,109.22048526831588,8,46.707763714527104,116.42285914048176,1.0,1.0
1303,3,strong,5420.1,4.536,0.9371323271177828,0.8644257344927772,17.13,80.22,51.06,2.44,1,5,2.094,0.555,19.0,6.32,182.54,0.106,1,2.156,192.1,1,8.4646,0.17833,1.96163,0.07954,357.08,429.4309344924979,1315526570,61.45865048671278,270.77825089546326,125.22868255254028,31,38.13301343016594,172.2819340020513,1.0,1.0
792,2,mild,6223.9,4.362,1.108158976816778,1.1479514506796695,31.37,38.17,33.63,1.878,1,1,1.19,0.661,14.9,12.29,219.57,0.152,1,48.12,16.6,1,13.7955,0.32377,3.56147,0.11649,193.41,802.6497047519349,936396861,65.36107911525382,118.8529904040846,5.610827921514482,19,138.86233405278583,288.17200062948046,1.0,1.0
370,0,mild,5350.7,4.543,0.9277610038466048,0.851964279092523,26.36,84.17,15.17,0.954,1,2,1.4,0.72,6.0,2.09,325.39,0.173,1,73.57,17.6,0,,,,,,,955885270,60.3235960696894,65.14164897742938,3.669879564812789,0,,,,
1111,2,mild,6210.9,4.309,1.091759161092217,1.2113060093753931,22.68,72.5,10.71,1.684,1,2,1.145,0.7,16.1,-5.75,123.63,0.152,1,53.03,25.4,1,5.0563,0.14713,1.61843,0.05937,60.57,148.86568787022114,23262988,66.18166004832237,57.65307122883847,5.091326411149856,53,57.90809755248694,76.7991904609106,1.0,1.0
657,1,strong,5251.5,4.537,0.903161280259804,0.8342812138810903,18.93,29.51,46.62,2.08,1,4,2.265,0.551,15.9,-1.33,211.88,0.114,1,1.947,128.4,0,,,,,,,908622188,60.20253143897799,98.91958454767168,138.67130949320844,0,,,,
1285,3,strong,6066.3,4.433,1.0812164224121417,1.044993033389408,15.33,18.75,27.82,2.221,1,2,2.93,0.474,8.8,-2.94,171.3,0.089,1,5.086,216.0,1,6.328,0.09169,1.00859,0.06872,83.12,77.68139880684652,1704530733,63.890711114973534,103.38754545476462,53.08553668566199,42,18.76158165586768,35.68919774496649,1.0,1.0
60,0,mild,6334.6,4.337,1.1433014390836949,1.2004556741449812,33.86,70.76,16.67,0.509,1,1,1.52,0.721,7.3,14.09,178.71,0.217,1,38.15,15.1,0,,,,,,,2131024767,64.9990019460177,35.972372077446174,7.077143894712369,0,,,,
751,2,mild,5207.9,4.399,0.9418179887533716,1.015455443421427,32.26,65.62,5.77,1.973,1,2,1.495,0.69,23.4,3.21,214.11,0.159,1,66.58,21.9,1,25.2225,0.17823,1.96053,0.16499,274.91,310.8420413310776,807491939,63.82249930664435,69.59376023058705,4.055167311253783,10,59.885887314778174,88.60340131312475,1.0,1.0
1222,3,strong,5673.4,4.397,0.9019898648510196,0.9945321014319172,8.85,76.84,100.99,1.492,1,5,1.852,0.497,8.9,8.89,183.97,0.105,1,4.382,542.6,1,19.2699,0.1083,1.1913,0.13591,299.65,119.65178551471077,1313620878,64.23635573373744,311.33685231734574,61.61411218240002,14,7.721582401705766,38.21276808004447,1.0,1.0
1128,3,strong,6195.2,4.464,1.0847306686388336,1.0125002724630856,15.0,50.16,37.98,4.244,1,2,2.455,0.592,19.6,-1.8,101.19,0.085,1,1.814,464.1,1,14.1914,0.29568,3.25248,0.11787,56.2,860.5051695698947,835101107,64.55735152679301,270.6869999733796,148.83850032154183,19,68.71455553215479,296.19873207901844,1.0,1.0
821,2,mild,5971.0,4.206,1.194843717075173,1.4452883612245784,29.64,36.62,18.91,1.41,1,3,0.87,0.653,16.7,-4.06,182.17,0.213,1,57.35,19.0,1,3.3293,0.10966,1.20626,0.0463,4.45,58.088124496599626,1588708939,67.03601780296233,44.38317601989404,4.707812372855743,81,30.607240899575046,36.70763190623196,1.0,1.0
1284,3,strong,5962.9,4.201,1.194843717075173,1.4452883612245784,9.77,83.87,47.01,2.927,1,5,2.404,0.547,10.1,2.81,189.54,0.092,1,3.963,101.2,1,3.281,0.23965,2.63615,0.04585,96.25,277.42509160291485,1032694630,68.35320594831548,224.2648568624041,68.12844804019099,82,50.312862011556064,172.57214755212888,1.0,1.0
905,2,mild,6103.3,4.52,1.0472453755541222,0.962121661267732,24.7,35.06,9.9,1.592,1,2,1.325,0.67,12.6,-5.03,151.21,0.151,1,22.64,35.9,1,5.0181,0.10005,1.10055,0.05825,82.23,109.11239363200391,458663748,62.53831113215088,45.928057849507184,11.925487614102336,53,43.0340615432352,53.39244759273716,1.0,1.0
168,0,mild,5920.3,4.232,1.0027315900160276,1.2674218002283666,28.14,70.73,23.88,1.347,1,1,0.57,0.624,12.9,-10.24,206.66,0.235,1,51.64,15.8,0,,,,,,,1472681589,67.50089282159047,38.85428034706362,5.228370247546027,0,,,,
1324,3,strong,6076.0,4.246,1.1761010705328172,1.3463087934401374,21.42,80.79,47.24,4.818,1,3,2.09,0.608,23.8,-13.62,136.69,0.114,1,5.651,1283.5,1,45.1928,0.18851,2.07361,0.2621,13.8,197.82414811500084,304464558,66.36776974175326,438.8611731281077,47.77792241785116,5,7.011117680609645,46.88860865880451,0.0,1.0
120,0,mild,6112.0,4.401,1.140958608265676,1.1136949482246872,32.94,55.07,9.16,2.263,1,3,1.387,0.738,20.9,-3.58,169.38,0.197,1,61.12,62.7,0,,,,,,,1531529008,64.30499912579538,57.336267906205066,4.417425385852043,0,,,,
1021,2,mild,6294.3,4.271,1.159701254808256,1.3043291530069523,34.53,53.83,14.69,1.989,1,1,0.99,0.685,14.1,-7.62,233.06,0.128,1,69.83,15.6,1,21.4792,0.20682,2.27502,0.15888,350.3,253.69420511699352,799446415,66.18755116621983,50.357490720057655,3.866433332139151,12,64.79011703198114,81.4105973542453,1.0,1.0
903,2,mild,5282.5,4.311,1.0941019919100112,1.212687091745286,23.76,89.64,8.58,2.489,1,2,1.28,0.71,11.6,-15.14,210.06,0.142,1,56.4,28.6,1,23.8761,0.20436,2.24796,0.16721,152.12,286.54587476768944,527017332,65.05589007626376,89.50458391042712,4.787110630909164,11,52.185480660238895,88.75912428801833,1.0,1.0
44,0,mild,5424.7,4.546,0.9371323271177828,0.8504967708592526,32.27,23.03,23.37,1.438,1,1,1.88,0.681,7.4,11.78,224.18,0.165,1,56.63,46.1,0,,,,,,,1135227061,60.43069357197911,46.49859288104828,4.767668013125143,0,,,,
270,0,mild,5550.7,4.247,1.1690725780794338,1.3363165541120656,34.42,72.47,6.22,1.558,1,1,0.9,0.727,23.4,14.75,105.44,0.221,1,38.15,15.1,0,,,,,,,293173288,66.02786518658175,36.36587467694898,7.077143894712369,0,,,,
362,0,mild,5595.3,4.448,0.9886746051092608,0.9752136504918884,20.9,85.77,10.56,1.096,1,1,1.56,0.739,10.9,-15.87,53.89,0.238,1,34.03,33.9,0,,,,,,,976854238,62.541213532726736,42.14214228812265,7.933971189634936,0,,,,
631,1,strong,6043.6,4.407,1.0706736837320667,1.0692217605143806,13.78,68.35,45.68,4.217,1,4,2.11,0.507,9.8,11.16,139.98,0.1,1,2.172,434.4,0,,,,,,,269676241,63.83570037394754,219.8282681448896,124.30618765344238,0,,,,
1323,3,strong,5464.2,4.202,1.1936723016662756,1.3991904125402623,14.24,37.19,64.37,2.784,1,3,2.213,0.547,10.3,-17.92,97.67,0.102,1,1.548,209.6,1,5.9849,0.19403,2.1343300000000003,0.06843,171.4,194.0367573376137,665531284,67.28450213479104,110.37300205272832,174.4141082579308,45,51.431278038262406,98.80814601141452,1.0,1.0
521,1,strong,5258.8,4.395,0.9582178044779328,1.0265863543657363,16.91,73.0,132.89,3.621,1,2,1.83,0.569,15.9,6.52,207.98,0.098,1,1.943,905.1,0,,,,,,,1294653977,65.0872014757847,349.3517882112242,138.95678825696183,0,,,,
836,2,mild,5408.4,4.276,1.1433014390836949,1.2910310899160151,33.75,87.91,10.21,2.155,1,1,1.97,0.758,25.1,5.38,129.89,0.188,1,36.4,41.5,1,35.1676,0.10366,1.14026,0.21966,259.57,65.05023794614485,1485742624,65.83820571698188,76.30352385233935,7.417391197342772,7,11.336175272044104,17.352781224776468,1.0,1.0
114,0,mild,5343.3,4.234,1.1831295629862006,1.3774613997076488,23.49,25.97,28.48,0.792,1,1,1.32,0.659,7.0,-5.28,225.42,0.193,1,70.83,17.2,0,,,,,,,1465878987,66.2709223530214,43.7934491504349,3.81184582215554,0,,,,
1027,2,mild,5459.4,4.261,1.1714154088972284,1.3221610652003537,23.67,76.1,5.77,1.039,1,3,1.253,0.689,11.0,-7.86,166.22,0.165,1,61.8,27.5,1,24.2027,0.16206,1.78266,0.17262,135.35,151.59428303091082,1935122919,65.81823417993391,55.66221424170288,4.368819410732636,11,36.6685298413552,48.02319939448324,1.0,1.0
560,1,strong,6193.7,4.453,1.1198731309057504,1.0454012404202315,20.08,60.13,107.66,2.105,1,5,2.452,0.522,16.6,3.26,180.06,0.104,1,1.89,166.7,0,,,,,,,238563088,63.76529827819495,465.26795507024735,142.8534600969719,0,,,,
1043,2,mild,5571.8,4.268,1.190158055439584,1.327201355998633,32.33,35.94,7.05,2.097,1,2,1.42,0.667,11.2,19.12,144.56,0.193,1,60.62,25.1,1,20.6797,0.20888,2.29768,0.15626,186.53,249.9309076223684,743426490,65.87211201367192,49.163995874920616,4.453860765148084,13,67.08850922595133,83.71415211724332,1.0,1.0
1344,3,strong,5727.0,4.254,1.190158055439584,1.3474608635383056,10.78,61.58,45.9,3.643,1,2,2.32,0.535,7.6,13.17,138.25,0.099,1,1.522,196.8,1,43.3948,0.2273,2.5003,0.25611,304.2,287.1219754468052,530073792,66.52500648373066,177.26016896659323,177.39358711122003,6,25.91579949424428,73.75722059845712,1.0,1.0
572,1,strong,6125.2,4.229,1.190158055439584,1.3848407999955334,16.39,77.7,116.26,3.964,1,3,2.167,0.553,16.8,21.36,84.13,0.078,1,3.494,153.1,0,,,,,,,15955011,67.38763985636945,257.7967480555347,77.27333703013075,0,,,,
668,1,strong,5309.5,4.486,0.9043326956686604,0.9077183063844484,10.97,72.35,71.9,2.389,1,4,2.208,0.51,9.8,3.05,191.54,0.116,1,3.933,861.3,0,,,,,,,437929084,63.16861758880609,386.4918444586896,68.64811583607344,0,,,,
1118,2,mild,5703.2,4.307,0.9019898648510196,1.1032887381940837,29.89,65.26,10.99,0.837,1,2,0.815,0.771,11.2,6.88,60.52,0.226,1,42.69,33.5,1,43.6535,0.2065,2.2715,0.23443,314.59,353.47737719250904,284980528,65.82531215308543,49.955135658898925,6.32450315257149,6,69.34358842182662,87.05137547182642,1.0,1.0
832,2,mild,5934.8,4.517,1.016788574922794,0.9309455341487014,20.42,84.71,5.36,0.649,1,3,0.997,0.726,7.6,-5.4,115.1,0.174,1,70.17,31.8,1,29.9294,0.27396,3.01356,0.18971,333.86,873.8273858311173,649222037,63.51595617370534,96.23119083144194,3.847699010735027,9,127.22267175093307,230.95174552652168,1.0,1.0
978,2,mild,5361.7,4.27,1.1714154088972284,1.3147156287691069,22.71,82.61,36.2,2.046,1,2,1.65,0.7,10.2,5.96,218.48,0.153,1,35.39,15.6,1,4.0254,0.22268,2.44948,0.05221,37.01,289.4667306786339,843099907,66.11404706241683,103.21853096503943,7.629077128659984,67,89.86205032162772,166.60642056269288,1.0,1.0
258,0,mild,5257.7,4.397,0.9582178044779328,1.0265863543657363,25.87,41.94,26.22,2.068,1,2,1.63,0.68,14.2,-5.54,69.41,0.149,1,70.8,46.8,0,,,,,,,231773875,63.06376971670251,49.518278358457415,3.8134610110632328,0,,,,
796,2,mild,5726.6,4.479,1.0097600824694108,0.9581548011050962,24.68,55.77,35.33,1.066,1,1,1.92,0.771,9.6,13.69,30.99,0.171,1,30.09,27.4,1,11.9003,0.33779,3.71569,0.10234,41.91,1254.070924672022,2001846895,66.16222259613872,180.99491388033664,8.972849437795842,22,148.761537341769,433.29296036201055,1.0,1.0
57,0,mild,5446.5,4.511,0.9371323271177828,0.8837540093389243,33.94,71.17,6.15,0.715,1,1,1.43,0.642,24.1,12.79,189.38,0.218,1,79.63,15.6,0,,,,,,,462091826,60.76026169684701,55.56009791844254,3.3905944943272246,0,,,,
70,0,mild,5376.9,4.296,1.1643869164438791,1.2668642320921275,24.62,40.51,6.51,1.6,1,3,1.063,0.708,12.1,-1.15,153.5,0.172,1,30.44,21.9,0,,,,,,,1691313609,65.52921874117881,44.1983627664621,8.869679355561,0,,,,
91,0,mild,5937.3,4.331,1.0027315900160276,1.1318439536603435,29.77,65.19,6.27,0.528,1,1,1.18,0.691,20.4,1.22,213.67,0.169,1,20.61,26.7,0,,,,,,,958614135,65.76490122065343,33.59854921782716,13.100098960857684,0,,,,
680,1,strong,5206.8,4.42,0.9183896805754272,0.9788317972464,17.14,43.81,96.48,4.704,1,5,2.362,0.517,18.2,20.95,202.97,0.081,1,1.261,101.0,0,,,,,,,1362485309,63.08467994836053,330.6571027925901,214.11026136659547,0,,,,
108,0,mild,5592.3,4.307,0.9277610038466048,1.1191171769838169,23.76,82.91,10.68,0.8,1,3,0.84,0.667,15.2,-16.09,179.27,0.215,1,79.03,19.2,0,,,,,,,568712455,65.31976036802247,48.8275284433177,3.4163360696352885,0,,,,
890,2,mild,6119.4,4.323,1.1058161459989837,1.200207628849371,29.26,78.43,34.74,1.065,1,1,0.76,0.782,10.8,1.38,345.6,0.184,1,30.38,26.9,1,16.1305,0.0972,1.0692,0.1292,94.67,66.17891553447231,1734881198,65.4203895091775,49.109221750972615,8.887196826309312,16,18.29037725785428,22.87034284700995,1.0,1.0
964,2,mild,5424.3,4.225,1.1936723016662756,1.395022407528708,30.26,81.51,11.77,2.041,1,1,1.41,0.622,10.3,-17.76,135.8,0.199,1,43.57,39.3,1,3.7065,0.14996,1.64956,0.04972,86.69,116.59726909660188,1932698712,66.32681784069135,52.63770743196325,6.196764736820676,72,55.01528497722778,70.23490934830217,1.0,1.0
196,0,mild,5278.3,4.226,1.1936723016662756,1.386735652068645,28.85,75.07,26.92,1.306,1,2,1.205,0.669,12.8,1.16,348.71,0.186,1,47.73,26.9,0,,,,,,,423310376,66.24314994007625,65.53744734646054,5.656673781338297,0,,,,
917,2,mild,5818.6,4.228,1.1690725780794338,1.3750735784389505,28.34,57.88,13.57,1.837,1,1,1.03,0.739,6.3,-8.66,38.29,0.135,1,21.13,93.3,1,6.1458,0.08995,0.98945,0.06917,270.26,43.176789155547866,2089870303,66.53022325205195,50.58631745834507,12.777711291210451,43,17.288739441760864,21.71876892504147,1.0,1.0
625,1,strong,5461.5,4.232,1.1854723938039953,1.3747368052381823,10.79,52.85,38.97,1.444,1,2,2.255,0.56,13.2,2.62,158.01,0.082,1,1.287,108.7,0,,,,,,,1312602457,66.57557191235053,111.71183161016252,209.78480154100768,0,,,,
1416,3,strong,6164.1,4.27,1.136272946630538,1.2938757569321395,17.84,33.87,83.27,2.93,1,5,2.252,0.554,17.5,8.14,180.25,0.125,1,2.568,199.1,1,9.1078,0.15942,1.7536200000000002,0.08907,346.3,153.17939166352113,448165705,66.58812020926398,160.21938912531343,105.13747647323864,29,25.250548725125267,65.79423323650316,1.0,1.0
694,1,strong,5340.0,4.242,1.1854723938039953,1.365469232162987,16.44,76.6,73.97,1.179,1,4,2.177,0.504,22.5,-14.95,114.79,0.103,1,4.225,447.5,0,,,,,,,2112833242,66.51291674452902,272.8887395840545,63.90367800787619,0,,,,
971,2,mild,5480.1,4.315,1.0683308529142723,1.1867858069773625,28.92,67.63,5.38,2.016,1,1,1.74,0.743,17.0,-16.99,93.59,0.22,1,41.22,44.2,1,27.9794,0.12078,1.32858,0.18439,29.68,104.50696728105412,476962051,64.81752098807767,49.6560803891612,6.550049480428842,9,23.79170063997454,29.97088130057292,1.0,1.0
1438,3,strong,5275.3,4.293,1.1479871007192837,1.266766107034484,17.45,43.1,78.9,1.752,1,3,2.4,0.567,14.9,-6.99,158.14,0.084,1,3.991,278.1,1,11.7871,0.19744,2.17184,0.10613,128.52,245.11918090021183,1732528067,65.63116960750315,182.7511181923222,67.6504734611067,22,32.426278009781214,95.9376019626639,1.0,1.0
1263,3,strong,5774.5,4.478,0.9301038346643994,0.9224902244901066,19.21,82.37,117.07,1.943,1,3,2.147,0.553,22.1,-22.81,135.41,0.072,1,1.176,250.4,1,6.6762,0.29559,3.2514900000000004,0.06773,182.04,1035.990592652747,946227505,67.36766292452486,293.18514530926205,229.58591801299056,40,95.89640028699552,428.21842618249167,1.0,1.0
218,0,mild,5207.3,4.226,1.1831295629862006,1.3753606639888347,26.46,79.59,5.93,1.051,1,2,0.97,0.778,13.7,9.16,159.28,0.203,1,29.25,79.8,0,,,,,,,36058302,65.88010170745044,43.5082434548867,9.230531267804338,0,,,,
725,1,strong,5398.2,4.42,0.9769604510202644,1.0063808281239677,17.53,38.57,29.26,4.284,1,5,2.258,0.559,14.9,-4.22,250.98,0.105,1,4.716,252.7,0,,,,,,,1586445631,62.7890396993691,198.63762886925025,57.25043248161087,0,,,,
1224,3,strong,5602.5,4.23,1.194843717075173,1.3856892648777432,15.34,82.48,44.5,4.511,1,2,2.44,0.556,14.6,3.32,248.65,0.096,1,2.44,163.5,1,6.8268,0.15629,1.7191900000000002,0.07473,275.13,128.36025158452873,949192499,66.76355899500147,263.54863557512,110.65288507511347,39,15.316642655788,62.37221158691244,1.0,1.0
944,2,mild,6174.5,4.215,1.091759161092217,1.3499509534902403,22.2,82.06,29.7,2.488,1,1,0.75,0.75,11.5,-12.22,340.36,0.173,1,25.39,19.4,1,13.5618,0.14285,1.57135,0.1146,218.83,112.98593702103778,348255826,67.7941863340568,46.28167997906677,10.63383377641894,19,35.01403142767839,42.39519502959058,1.0,1.0
489,1,strong,5542.9,4.365,1.0425597139185332,1.1100092992102475,10.54,39.98,38.89,1.359,1,2,2.35,0.552,7.7,25.15,208.88,0.109,1,2.607,173.2,0,,,,,,,1509065196,64.45852964250213,160.12211124819478,103.56464886201644,0,,,,
59,0,mild,5669.8,4.315,1.1151874692701615,1.2160567951185932,26.77,48.21,16.29,1.424,1,2,1.455,0.684,9.9,-3.0,76.22,0.181,1,62.92,70.9,0,,,,,,,2037200696,65.20020088556507,60.65115084269412,4.291052758793339,0,,,,
167,0,mild,6148.8,4.507,1.0941019919100112,0.9987861448154228,24.83,67.67,16.41,1.056,1,1,1.61,0.651,11.3,-12.62,34.04,0.183,1,32.4,78.7,0,,,,,,,451385106,62.64810063794867,58.47923534786399,8.333118505656694,0,,,,
1390,3,strong,6108.4,4.428,1.1878152246217897,1.0998647680117315,16.67,85.71,26.87,1.287,1,2,2.73,0.548,19.8,3.21,109.58,0.068,1,2.434,110.0,1,40.3384,0.15971,1.75681,0.24378,158.07,212.7578145125526,875363723,64.34993238675501,270.82810026470565,110.92565307447693,6,11.66156529681684,50.446163999357125,1.0,1.0
1485,3,strong,5899.6,4.332,0.9511893120245496,1.10186579008336,10.18,25.17,27.1,4.291,1,3,2.287,0.524,9.2,3.34,197.32,0.097,1,5.611,254.5,1,4.312,0.14841,1.63251,0.05099,65.4,183.04961218063343,211970046,65.45942625744308,130.03409528998918,48.11852425294544,62,44.1276046259537,98.13921946206716,1.0,1.0
722,1,strong,6111.0,4.284,1.1058161459989837,1.2558910251549726,21.7,83.77,61.19,3.092,1,5,2.604,0.514,25.6,-9.01,144.69,0.104,1,1.039,197.8,0,,,,,,,1115370107,66.49162887710834,426.802860933522,259.85855590305766,0,,,,
